MainTab,SubTab,Branch,TalentName,LogicalTalentID,LogicalTalentName,LogicalRank,LogicalGroupingEvidence,NodeID,Rank,MaxRank,Cost,PointCurrency,RawLevelUpCostValue,CostConfidence,RequiredLevel,ParentNodeID,RelationScope,ProgressionDepth,VisualRow,VisualColumn,NodeOffset,EffectType,RawValue,DisplayedValue,MarginalGain,CumulativeGain,Unit,BuffID,AbilityID,Confidence
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Smash 2/3,node:2460202,Smash,2,RAW_NODE_ONLY,2460202,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2460102,NODE,1,2,3,"[0,0,0]",BreakModifier,200,200,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000063,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Smash 3/3,node:2460202,Smash,3,RAW_NODE_ONLY,2460202,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2460102,NODE,1,2,3,"[0,0,0]",BreakModifier,200,200,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000063,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Parade d'arme,node:2460302,Parade d'arme,1,RAW_NODE_ONLY,2460302,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2460202,NODE,2,3,3,"[0,0,0]",TriggeredBuff,[200000337],[200000337],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000064,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Attaque pulvérisante,node:2460403,Attaque pulvérisante,1,RAW_NODE_ONLY,2460403,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2460302,NODE,3,4,3,"[0,0,0]",IncreaseDamageByTargetSpecialState,300,3%,3%,3%,%,200000065,,FORTEMENT PROBABLE
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Attaque pulvérisante,node:2460403,Attaque pulvérisante,1,RAW_NODE_ONLY,2460403,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2460302,NODE,3,4,3,"[0,0,0]",IncreaseDamageByTargetSpecialState,300,3%,3%,3%,%,200000065,,FORTEMENT PROBABLE
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Fer-de-lance dévié,node:2460501,Fer-de-lance dévié,1,RAW_NODE_ONLY,2460501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2460403,NODE,4,5,2,"[0,0,0]",TriggeredBuff,[200000339],[200000339],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000066,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Frappe initiale,node:2460503,Frappe initiale,1,RAW_NODE_ONLY,2460503,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2460403,NODE,4,5,4,"[0,0,0]",TriggeredBuff,[200000340],[200000340],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000067,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Fer-de-lance dévié,Brèche exploitée,node:2460602,Brèche exploitée,1,RAW_NODE_ONLY,2460602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2460501,2460503",NODE,5,6,3,"[0,0,0]",TriggeredBuff,"[200000372,200000373,200000374]","[200000372,200000373,200000374]",NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000371,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Frappe brutale,Dégâts de compétence à l'arme d'hast augmentés 1/3,node:2461102,Dégâts de compétence à l'arme d'hast augmentés,1,RAW_NODE_ONLY,2461102,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,5,5,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000068,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Frappe brutale,Dégâts de compétence à l'arme d'hast augmentés 2/3,node:2461102,Dégâts de compétence à l'arme d'hast augmentés,2,RAW_NODE_ONLY,2461102,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,5,5,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000068,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Frappe brutale,Dégâts de compétence à l'arme d'hast augmentés 3/3,node:2461102,Dégâts de compétence à l'arme d'hast augmentés,3,RAW_NODE_ONLY,2461102,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,5,5,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000068,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Frappe brutale,Chair forgée,node:2461302,Chair forgée,1,RAW_NODE_ONLY,2461302,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2461102,NODE,1,2,3,"[0,0,0]",TriggeredBuff,[200000341],[200000341],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000069,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Frappe brutale,Physique endurant 1/3,node:2461401,Physique endurant,1,RAW_NODE_ONLY,2461401,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2461302,NODE,2,3,2,"[0,0,0]",DamReduP,50,0.5%,0.5%,0.5%,%,200000070,,FORTEMENT PROBABLE
GSSkillTree,Arme d'hast,Frappe brutale,Physique endurant 2/3,node:2461401,Physique endurant,2,RAW_NODE_ONLY,2461401,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,2461302,NODE,2,3,2,"[0,0,0]",DamReduP,50,0.5%,0.5%,1%,%,200000070,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Frappe brutale,Physique endurant 3/3,node:2461401,Physique endurant,3,RAW_NODE_ONLY,2461401,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,2461302,NODE,2,3,2,"[0,0,0]",DamReduP,50,0.5%,0.5%,1.5%,%,200000070,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Frappe brutale,Amélioration des PV 1/3,node:2461403,Amélioration des PV,1,RAW_NODE_ONLY,2461403,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2461302,NODE,2,3,4,"[0,0,0]",IncreaseMHP,100,1%,1%,1%,%,200000071,,FORTEMENT PROBABLE
GSSkillTree,Arme d'hast,Frappe brutale,Amélioration des PV 2/3,node:2461403,Amélioration des PV,2,RAW_NODE_ONLY,2461403,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2461302,NODE,2,3,4,"[0,0,0]",IncreaseMHP,100,1%,1%,2%,%,200000071,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Frappe brutale,Amélioration des PV 3/3,node:2461403,Amélioration des PV,3,RAW_NODE_ONLY,2461403,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2461302,NODE,2,3,4,"[0,0,0]",IncreaseMHP,100,1%,1%,3%,%,200000071,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme d'hast,Frappe brutale,Dégâts déviés,node:2461501,Dégâts déviés,1,RAW_NODE_ONLY,2461501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2461401,2461403",NODE,3,4,3,"[0,0,0]",TriggeredBuff,[200000342],[200000342],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000072,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Frappe brutale,Contre-offensive,node:2461503,Contre-offensive,1,RAW_NODE_ONLY,2461503,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2461501,NODE,4,5,3,"[0,0,0]",TriggeredBuff,[200000344],[200000344],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000073,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme d'hast,Frappe brutale,Frappe de riposte,node:2461602,Frappe de riposte,1,RAW_NODE_ONLY,2461602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2461503,NODE,5,6,3,"[0,0,0]",TriggeredBuff,"[200000375,200000376]","[200000375,200000376]",NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000383,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Ruée de berserker,Dégâts de compétence d'arme à deux mains augmentés 1/3,node:2462102,Dégâts de compétence d'arme à deux mains augmentés,1,RAW_NODE_ONLY,2462102,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,8,8,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000074,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Ruée de berserker,Dégâts de compétence d'arme à deux mains augmentés 2/3,node:2462102,Dégâts de compétence d'arme à deux mains augmentés,2,RAW_NODE_ONLY,2462102,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,8,8,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000074,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Ruée de berserker,Dégâts de compétence d'arme à deux mains augmentés 3/3,node:2462102,Dégâts de compétence d'arme à deux mains augmentés,3,RAW_NODE_ONLY,2462102,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,8,8,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000074,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Ruée de berserker,Dégâts de coup critique augmentés 1/3,node:2462202,Dégâts de coup critique augmentés,1,RAW_NODE_ONLY,2462202,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2462102,NODE,1,2,3,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.25%,%,200000075,,FORTEMENT PROBABLE
GSSkillTree,Arme à deux mains,Ruée de berserker,Dégâts de coup critique augmentés 2/3,node:2462202,Dégâts de coup critique augmentés,2,RAW_NODE_ONLY,2462202,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2462102,NODE,1,2,3,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.5%,%,200000075,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Ruée de berserker,Dégâts de coup critique augmentés 3/3,node:2462202,Dégâts de coup critique augmentés,3,RAW_NODE_ONLY,2462202,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2462102,NODE,1,2,3,"[0,0,0]",CriDamP,25,0.25%,0.25%,0.75%,%,200000075,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Ruée de berserker,Berserker,node:2462301,Berserker,1,RAW_NODE_ONLY,2462301,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2462202,NODE,2,3,2,"[0,0,0]",TriggeredBuff,[200000325],[200000325],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000076,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Ruée de berserker,Porte de la mort,node:2462403,Porte de la mort,1,RAW_NODE_ONLY,2462403,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2462202,NODE,2,4,4,"[0,0,0]",IncreaseDamageByEquipGs,8,8,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000077,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Ruée de berserker,Porte de la mort,node:2462403,Porte de la mort,1,RAW_NODE_ONLY,2462403,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2462202,NODE,2,4,4,"[0,0,0]",ShieldModifier,-2000,-2000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000077,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Ruée de berserker,Posture offensive,node:2462501,Posture offensive,1,RAW_NODE_ONLY,2462501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2462301,NODE,3,5,2,"[0,0,0]",DamReduP,-250,-2.5%,-2.5%,-2.5%,%,200000078,,FORTEMENT PROBABLE
GSSkillTree,Arme à deux mains,Ruée de berserker,Posture offensive,node:2462501,Posture offensive,1,RAW_NODE_ONLY,2462501,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2462301,NODE,3,5,2,"[0,0,0]",DamP,400,4%,4%,4%,%,200000078,,FORTEMENT PROBABLE
GSSkillTree,Arme à deux mains,Ruée de berserker,Frappe sanglante,node:2462503,Frappe sanglante,1,RAW_NODE_ONLY,2462503,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2462403,NODE,3,5,4,"[0,0,0]",IncreaseDamageByEquipGs,8,8,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000079,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Ruée de berserker,Échange équivalent,node:2462602,Échange équivalent,1,RAW_NODE_ONLY,2462602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2462501,2462503",NODE,4,6,3,"[0,0,0]",TriggeredBuff,[200000379],[200000379],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000378,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Dégâts de compétence d'arme à deux mains augmentés 1/3,node:2463102,Dégâts de compétence d'arme à deux mains augmentés,1,RAW_NODE_ONLY,2463102,1,3,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,8,8,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000080,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Dégâts de compétence d'arme à deux mains augmentés 2/3,node:2463102,Dégâts de compétence d'arme à deux mains augmentés,2,RAW_NODE_ONLY,2463102,2,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,8,8,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000080,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Dégâts de compétence d'arme à deux mains augmentés 3/3,node:2463102,Dégâts de compétence d'arme à deux mains augmentés,3,RAW_NODE_ONLY,2463102,3,3,NON DÉTERMINÉ,WeaponPoint,[3],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",IncreaseDamageByEquipGs,8,8,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000080,,CONFIRMÉ PAR LES GAMEDATA; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Précision augmentée 1/3,node:2463202,Précision augmentée,1,RAW_NODE_ONLY,2463202,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2463102,NODE,1,2,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,0.5%,%,200000081,,FORTEMENT PROBABLE
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Précision augmentée 2/3,node:2463202,Précision augmentée,2,RAW_NODE_ONLY,2463202,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2463102,NODE,1,2,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,1%,%,200000081,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Précision augmentée 3/3,node:2463202,Précision augmentée,3,RAW_NODE_ONLY,2463202,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2463102,NODE,1,2,3,"[0,0,0]",PrecisionP,50,0.5%,0.5%,1.5%,%,200000081,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Attaque augmentée 1/3,node:2463302,Attaque augmentée,1,RAW_NODE_ONLY,2463302,1,3,2 WeaponPoint,WeaponPoint,[2],CONFIRMÉ PAR LES GAMEDATA,,2463202,NODE,2,3,3,"[0,0,0]",AttFR,50,0.5%,0.5%,0.5%,%,200000082,,FORTEMENT PROBABLE
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Attaque augmentée 2/3,node:2463302,Attaque augmentée,2,RAW_NODE_ONLY,2463302,2,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2463202,NODE,2,3,3,"[0,0,0]",AttFR,50,0.5%,0.5%,1%,%,200000082,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Attaque augmentée 3/3,node:2463302,Attaque augmentée,3,RAW_NODE_ONLY,2463302,3,3,NON DÉTERMINÉ,WeaponPoint,[2],NON DÉTERMINÉ,,2463202,NODE,2,3,3,"[0,0,0]",AttFR,50,0.5%,0.5%,1.5%,%,200000082,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Blessure régénérante,node:2463303,Blessure régénérante,1,RAW_NODE_ONLY,2463303,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2463202,NODE,2,3,4,"[0,0,0]",TriggeredBuff,[200000327],[200000327],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000083,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Récupération de force,node:2463401,Récupération de force,1,RAW_NODE_ONLY,2463401,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2463302,NODE,3,4,2,"[0,0,0]",TriggeredBuff,[200000331],[200000331],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000084,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Frappe de rage,node:2463503,Frappe de rage,1,RAW_NODE_ONLY,2463503,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,2463303,NODE,3,5,4,"[0,0,0]",TriggeredBuff,[200000332],[200000332],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000085,,CONFIRMÉ PAR LES GAMEDATA
GSSkillTree,Arme à deux mains,Contre-offensive et restauration,Seconde chance,node:2463602,Seconde chance,1,RAW_NODE_ONLY,2463602,1,1,3 WeaponPoint,WeaponPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"2463401,2463503",NODE,4,6,3,"[0,0,0]",TriggeredBuff,[200000382],[200000382],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000381,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 1/3,node:31100102,Attaque augmentée,1,RAW_NODE_ONLY,31100102,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",AttFR,100,1%,1%,1%,%,200000086,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 2/3,node:31100102,Attaque augmentée,2,RAW_NODE_ONLY,31100102,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",AttFR,100,1%,1%,2%,%,200000086,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 3/3,node:31100102,Attaque augmentée,3,RAW_NODE_ONLY,31100102,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",AttFR,100,1%,1%,3%,%,200000086,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 1/3,node:31100201,Défense augmentée,1,RAW_NODE_ONLY,31100201,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31100102,NODE,1,2,2,"[0,0,0]",ArmFR,100,1%,1%,1%,%,200000087,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 2/3,node:31100201,Défense augmentée,2,RAW_NODE_ONLY,31100201,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100102,NODE,1,2,2,"[0,0,0]",ArmFR,100,1%,1%,2%,%,200000087,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 3/3,node:31100201,Défense augmentée,3,RAW_NODE_ONLY,31100201,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100102,NODE,1,2,2,"[0,0,0]",ArmFR,100,1%,1%,3%,%,200000087,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 1/3,node:31100203,PV augmentés,1,RAW_NODE_ONLY,31100203,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31100102,NODE,1,2,4,"[0,0,0]",IncreaseMHP,100,1%,1%,1%,%,200000088,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 2/3,node:31100203,PV augmentés,2,RAW_NODE_ONLY,31100203,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100102,NODE,1,2,4,"[0,0,0]",IncreaseMHP,100,1%,1%,2%,%,200000088,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 3/3,node:31100203,PV augmentés,3,RAW_NODE_ONLY,31100203,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100102,NODE,1,2,4,"[0,0,0]",IncreaseMHP,100,1%,1%,3%,%,200000088,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 1/3,node:31100302,Attaque augmentée,1,RAW_NODE_ONLY,31100302,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,"31100201,31100203",NODE,2,3,3,"[0,0,0]",AttFR,100,1%,1%,1%,%,200000089,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 2/3,node:31100302,Attaque augmentée,2,RAW_NODE_ONLY,31100302,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,"31100201,31100203",NODE,2,3,3,"[0,0,0]",AttFR,100,1%,1%,2%,%,200000089,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 3/3,node:31100302,Attaque augmentée,3,RAW_NODE_ONLY,31100302,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,"31100201,31100203",NODE,2,3,3,"[0,0,0]",AttFR,100,1%,1%,3%,%,200000089,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 1/3,node:31100401,Défense augmentée,1,RAW_NODE_ONLY,31100401,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31100302,NODE,3,4,2,"[0,0,0]",ArmFR,100,1%,1%,1%,%,200000090,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 2/3,node:31100401,Défense augmentée,2,RAW_NODE_ONLY,31100401,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100302,NODE,3,4,2,"[0,0,0]",ArmFR,100,1%,1%,2%,%,200000090,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 3/3,node:31100401,Défense augmentée,3,RAW_NODE_ONLY,31100401,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100302,NODE,3,4,2,"[0,0,0]",ArmFR,100,1%,1%,3%,%,200000090,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 1/3,node:31100403,PV augmentés,1,RAW_NODE_ONLY,31100403,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31100302,NODE,3,4,4,"[0,0,0]",IncreaseMHP,100,1%,1%,1%,%,200000091,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 2/3,node:31100403,PV augmentés,2,RAW_NODE_ONLY,31100403,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100302,NODE,3,4,4,"[0,0,0]",IncreaseMHP,100,1%,1%,2%,%,200000091,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 3/3,node:31100403,PV augmentés,3,RAW_NODE_ONLY,31100403,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100302,NODE,3,4,4,"[0,0,0]",IncreaseMHP,100,1%,1%,3%,%,200000091,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 1/3,node:31100502,Attaque augmentée,1,RAW_NODE_ONLY,31100502,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,"31100401,31100403",NODE,4,5,3,"[0,0,0]",AttFR,100,1%,1%,1%,%,200000092,,FORTEMENT PROBABLE
